model,feature,importance,anomesdia_datetime
AdaBoostClassifier,Pclass_nan,0.0,2021-02-03 20:35:55.371536
AdaBoostClassifier,fare_cat_greater_50,0.0,2021-02-03 20:35:55.371536
AdaBoostClassifier,Pclass_1,0.0,2021-02-03 20:35:55.371536
AdaBoostClassifier,fare_cat_25_50,0.0,2021-02-03 20:35:55.371536
AdaBoostClassifier,fare_cat_15_25,0.0,2021-02-03 20:35:55.371536
AdaBoostClassifier,fare_cat_0_8,0.0,2021-02-03 20:35:55.371536
AdaBoostClassifier,age_cat_nan,0.0,2021-02-03 20:35:55.371536
AdaBoostClassifier,age_cat_greater_60,0.0,2021-02-03 20:35:55.371536
AdaBoostClassifier,age_cat_40_60,0.0,2021-02-03 20:35:55.371536
AdaBoostClassifier,age_cat_20_40,0.0,2021-02-03 20:35:55.371536
AdaBoostClassifier,age_cat_0_10,0.0,2021-02-03 20:35:55.371536
AdaBoostClassifier,name_title_Miss.,0.0,2021-02-03 20:35:55.371536
AdaBoostClassifier,Sex_male,0.0,2021-02-03 20:35:55.371536
AdaBoostClassifier,Sex_nan,0.0,2021-02-03 20:35:55.371536
AdaBoostClassifier,cabin_class_B,0.0,2021-02-03 20:35:55.371536
AdaBoostClassifier,cabin_class_A,0.0,2021-02-03 20:35:55.371536
AdaBoostClassifier,ticket_class_nan,0.0,2021-02-03 20:35:55.371536
AdaBoostClassifier,ticket_class_SC,0.0,2021-02-03 20:35:55.371536
AdaBoostClassifier,Embarked_Q,0.0,2021-02-03 20:35:55.371536
AdaBoostClassifier,Embarked_S,0.0,2021-02-03 20:35:55.371536
AdaBoostClassifier,ticket_class_A,0.0,2021-02-03 20:35:55.371536
AdaBoostClassifier,name_title_nan,0.0,2021-02-03 20:35:55.371536
AdaBoostClassifier,Embarked_nan,0.0,2021-02-03 20:35:55.371536
AdaBoostClassifier,name_title_Mrs.,0.0,2021-02-03 20:35:55.371536
AdaBoostClassifier,ticket_class_OTHER,0.0,2021-02-03 20:35:55.371536
GradientBoostingClassifier,name_title_Mr.,0.4263602725008197,2021-02-03 20:35:55.382284
GradientBoostingClassifier,Fare,0.11091716238045918,2021-02-03 20:35:55.382284
GradientBoostingClassifier,Pclass_3,0.10710878950638768,2021-02-03 20:35:55.382284
GradientBoostingClassifier,name_length,0.06200651214372132,2021-02-03 20:35:55.382284
GradientBoostingClassifier,family_size,0.060155586953287876,2021-02-03 20:35:55.382284
GradientBoostingClassifier,Age,0.05583458053673273,2021-02-03 20:35:55.382284
GradientBoostingClassifier,name_title_OTHER,0.03237565131056254,2021-02-03 20:35:55.382284
GradientBoostingClassifier,cabin_class_nan,0.01868412937760849,2021-02-03 20:35:55.382284
GradientBoostingClassifier,Sex_male,0.016891935126558778,2021-02-03 20:35:55.382284
GradientBoostingClassifier,Sex_female,0.014655255501150627,2021-02-03 20:35:55.382284
GradientBoostingClassifier,ticket_class_STON_SOTON,0.012089608682508473,2021-02-03 20:35:55.382284
GradientBoostingClassifier,fare_cat_8_15,0.011620138309162826,2021-02-03 20:35:55.382284
GradientBoostingClassifier,cabin_class_D,0.0074881028981627585,2021-02-03 20:35:55.382284
GradientBoostingClassifier,name_title_Master.,0.007325296376729639,2021-02-03 20:35:55.382284
GradientBoostingClassifier,SibSp,0.0066721651624491235,2021-02-03 20:35:55.382284
GradientBoostingClassifier,Embarked_C,0.006002925451802522,2021-02-03 20:35:55.382284
GradientBoostingClassifier,ticket_class_A,0.0052177348488075944,2021-02-03 20:35:55.382284
GradientBoostingClassifier,name_title_Mrs.,0.004782186180940613,2021-02-03 20:35:55.382284
GradientBoostingClassifier,cabin_class_C,0.0043070366365843896,2021-02-03 20:35:55.382284
GradientBoostingClassifier,Embarked_S,0.003728961261671715,2021-02-03 20:35:55.382284
GradientBoostingClassifier,ticket_class_PC,0.003467327672519781,2021-02-03 20:35:55.382284
GradientBoostingClassifier,age_cat_20_40,0.003372678685867157,2021-02-03 20:35:55.382284
GradientBoostingClassifier,Pclass_2,0.002979744202051215,2021-02-03 20:35:55.382284
GradientBoostingClassifier,Parch,0.002299555194287195,2021-02-03 20:35:55.382284
GradientBoostingClassifier,fare_cat_0_8,0.002278275553242733,2021-02-03 20:35:55.382284
GradientBoostingClassifier,cabin_class_E,0.00199267607425093,2021-02-03 20:35:55.382284
GradientBoostingClassifier,ticket_class_OTHER,0.001986324458187691,2021-02-03 20:35:55.382284
GradientBoostingClassifier,fare_cat_25_50,0.0018897461435728724,2021-02-03 20:35:55.382284
GradientBoostingClassifier,fare_cat_15_25,0.0017378268152498817,2021-02-03 20:35:55.382284
GradientBoostingClassifier,age_cat_nan,0.0012623912349256639,2021-02-03 20:35:55.382284
GradientBoostingClassifier,age_cat_40_60,0.0008903858156858912,2021-02-03 20:35:55.382284
GradientBoostingClassifier,Embarked_Q,0.00057030787163849,2021-02-03 20:35:55.382284
GradientBoostingClassifier,name_title_Miss.,0.0004834550768747094,2021-02-03 20:35:55.382284
GradientBoostingClassifier,cabin_class_A,0.00023407152303818224,2021-02-03 20:35:55.382284
GradientBoostingClassifier,cabin_class_B,0.00022143507849164122,2021-02-03 20:35:55.382284
GradientBoostingClassifier,fare_cat_nan,0.0001097674540073877,2021-02-03 20:35:55.382284
GradientBoostingClassifier,age_cat_greater_60,0.0,2021-02-03 20:35:55.382284
GradientBoostingClassifier,fare_cat_greater_50,0.0,2021-02-03 20:35:55.382284
GradientBoostingClassifier,Pclass_1,0.0,2021-02-03 20:35:55.382284
GradientBoostingClassifier,Pclass_nan,0.0,2021-02-03 20:35:55.382284
GradientBoostingClassifier,ticket_class_SC,0.0,2021-02-03 20:35:55.382284
GradientBoostingClassifier,Sex_nan,0.0,2021-02-03 20:35:55.382284
GradientBoostingClassifier,ticket_class_nan,0.0,2021-02-03 20:35:55.382284
GradientBoostingClassifier,age_cat_0_10,0.0,2021-02-03 20:35:55.382284
GradientBoostingClassifier,cabin_class_FGT,0.0,2021-02-03 20:35:55.382284
GradientBoostingClassifier,Embarked_nan,0.0,2021-02-03 20:35:55.382284
GradientBoostingClassifier,name_title_nan,0.0,2021-02-03 20:35:55.382284
GradientBoostingClassifier,age_cat_10_20,0.0,2021-02-03 20:35:55.382284
